111 1 1 -36.5 -2.418 0.446 -50.506
112 1 1 0.0 -3.243 0.359 -51.076
113 1 1 0.0 -2.663 -0.453 -51.061
114 1 1 -36.5 -3.643 -0.540 -51.292
115 1 1 0.0 -4.548 -0.907 -51.074
116 1 1 0.0 -5.113 -1.042 -51.885
117 1 1 -36.5 -4.863 -1.816 -51.380
118 1 1 0.0 -5.435 -2.400 -50.814
119 1 1 0.0 -5.911 -2.668 -49.971
120 1 1 -36.5 -6.041 -3.200 -50.762
121 1 1 0.0 -5.753 -3.882 -50.091
122 1 1 0.0 -5.399 -3.863 -49.154
123 1 1 -36.5 -5.310 -4.658 -49.650
124 1 1 0.0 -5.645 -4.904 -48.743
125 1 1 0.0 -5.027 -5.613 -48.416
126 1 1 -36.5 -5.825 -5.323 -47.840
127 1 1 0.0 -5.010 -5.585 -47.331
128 1 1 0.0 -4.714 -6.513 -47.567
129 1 1 -36.5 -4.259 -6.067 -46.880
130 1 1 0.0 -3.880 -5.252 -46.429
131 1 1 0.0 -3.048 -4.699 -46.447
132 1 1 -36.5 -3.888 -4.284 -46.681
133 1 1 0.0 -4.603 -3.639 -46.951
134 1 1 0.0 -3.206 -3.572 -46.889
135 1 1 -36.5 -3.661 -2.724 -47.099
136 2 2 -36.5 -4.894 -4.634 -11.447
137 2 5 -36.5 -5.045 -4.643 -13.170
138 2 17 0.0 -5.501 -3.028 -12.267
139 2 5 -36.5 -6.214 -3.623 -11.029
140 2 11 0.0 -7.143 -4.700 -12.448
141 2 4 0.0 -7.751 -3.060 -13.215
142 2 11 0.0 -6.281 -4.143 -14.238
143 2 2 0.0 -5.013 -2.623 -15.344
144 2 18 0.0 -3.745 -3.202 -14.163
145 2 9 0.0 -3.303 -4.698 -14.988
146 2 18 0.0 -4.535 -5.060 -15.731
147 2 18 0.0 -4.309 -6.523 -14.752
148 2 5 -36.5 -2.619 -6.331 -14.824
149 2 11 0.0 -1.944 -7.993 -15.653
150 2 9 0.0 -0.812 -7.203 -16.899
151 2 17 0.0 -1.592 -6.615 -17.762
152 2 4 0.0 -0.914 -6.562 -19.534
153 2 18 0.0 0.124 -7.743 -18.481
154 2 18 0.0 1.694 -8.100 -19.192
155 2 21 0.0 2.210 -8.249 -17.478
156 2 13 36.5 3.260 -9.662 -18.170
157 2 18 0.0 4.302 -9.026 -16.423
158 2 9 0.0 5.223 -9.912 -15.416
159 2 5 -36.5 6.474 -9.844 -14.531
160 2 12 0.0 6.483 -11.718 -14.174
161 2 21 0.0 8.143 -11.237 -13.029
162 2 18 0.0 8.254 -12.639 -11.996
163 2 20 0.0 9.947 -12.268 -10.152
164 2 5 -36.5 9.026 -13.816 -9.560
165 2 13 36.5 11.252 -13.586 -8.968
166 2 8 -36.5 10.229 -15.167 -7.829
167 2 4 0.0 8.702 -14.261 -7.803
168 2 9 0.0 9.159 -12.501 -7.969
169 2 14 0.0 7.818 -12.702 -8.592
170 2 14 0.0 8.282 -10.618 -10.371
171 2 13 36.5 7.165 -12.400 -10.781
172 2 13 36.5 6.312 -10.054 -12.132
173 2 21 0.0 5.299 -11.242 -12.938
174 2 15 0.0 4.391 -9.249 -13.807
175 2 20 0.0 4.208 -10.792 -15.392
176 2 17 0.0 2.492 -9.689 -15.307
177 2 15 0.0 2.136 -10.976 -16.696
178 2 11 0.0 0.343 -9.444 -16.558
179 2 5 -36.5 -0.432 -10.310 -18.499
180 2 5 -36.5 -1.828 -8.943 -17.847
181 2 13 36.5 -2.010 -9.860 -19.641
182 2 4 0.0 -3.636 -8.577 -18.630
183 2 4 0.0 -3.057 -10.025 -16.735
184 2 4 0.0 -3.902 -11.550 -16.785
185 2 13 36.5 -2.760 -12.192 -16.248
186 2 13 36.5 -0.648 -12.236 -17.368
187 2 12 0.0 -0.441 -10.699 -15.638
188 2 12 0.0 1.428 -11.538 -14.879
189 2 21 0.0 1.598 -10.064 -13.960
190 2 11 0.0 2.606 -11.346 -12.978
191 2 3 36.5 3.088 -9.162 -12.497
192 2 18 0.0 4.042 -10.802 -10.842
193 2 13 36.5 5.291 -9.192 -10.970
194 2 9 0.0 6.577 -9.670 -9.897
195 2 18 0.0 7.558 -9.974 -8.689
196 2 11 0.0 6.944 -11.271 -7.565
197 2 2 0.0 8.405 -11.112 -6.685
198 2 9 0.0 8.269 -11.110 -5.280
199 2 7 0.0 9.323 -12.145 -5.193
200 2 20 0.0 9.250 -10.502 -2.533
201 2 3 36.5 10.739 -12.262 -3.840
202 2 21 0.0 11.311 -12.386 -1.366
203 2 20 0.0 10.534 -14.469 -1.462
204 2 17 0.0 11.281 -14.464 -0.338
205 2 8 -36.5 13.106 -13.884 0.279
206 2 8 -36.5 12.524 -15.748 1.860
207 2 9 0.0 13.325 -14.212 2.343
208 2 2 0.0 13.156 -13.097 3.351
209 2 4 0.0 12.235 -14.142 3.984
210 2 13 36.5 10.878 -14.742 2.878
211 2 17 0.0 10.904 -13.426 1.122
212 2 9 0.0 10.216 -13.486 -0.117
213 2 12 0.0 9.176 -12.292 -0.965
214 2 2 0.0 8.870 -12.913 -2.404
215 2 19 0.0 6.860 -11.950 -2.087
216 2 16 0.0 6.814 -11.614 -3.830
217 2 17 0.0 5.132 -12.304 -3.330
218 2 2 0.0 4.839 -12.367 -4.758
219 2 15 0.0 5.267 -11.326 -5.868
220 2 13 36.5 3.846 -13.227 -6.722
221 2 21 0.0 3.631 -12.330 -8.807
222 2 7 0.0 2.912 -14.134 -8.944
223 2 12 0.0 2.316 -13.435 -10.838
224 2 7 0.0 2.003 -15.750 -10.782
225 2 12 0.0 0.905 -15.528 -12.609
226 2 16 0.0 1.338 -17.118 -12.847
227 2 5 -36.5 -0.288 -17.962 -12.118
228 2 4 0.0 0.230 -18.307 -14.097
229 2 8 -36.5 0.432 -16.736 -14.376
230 2 21 0.0 -1.294 -16.054 -15.302
231 2 2 0.0 -0.674 -14.895 -14.425
232 2 7 0.0 -1.915 -14.192 -13.518
233 2 11 0.0 -0.742 -13.254 -11.977
234 2 17 0.0 -1.872 -11.754 -12.565
235 2 5 -36.5 -1.387 -10.502 -11.678
236 2 20 0.0 -1.012 -11.031 -10.296
237 2 20 0.0 0.256 -8.410 -9.827
238 2 16 0.0 0.721 -9.110 -8.730
239 2 3 36.5 -1.221 -9.173 -8.976
240 2 4 0.0 -1.172 -9.912 -6.576
241 2 17 0.0 -1.384 -8.205 -5.796
242 2 11 0.0 -2.944 -7.836 -4.962
243 2 5 -36.5 -1.629 -7.693 -3.585
244 2 18 0.0 -2.229 -6.033 -3.003
245 2 13 36.5 -2.758 -6.192 -1.312
246 2 8 -36.5 -2.184 -3.921 -0.877
247 2 20 0.0 -4.088 -4.749 1.144
248 2 14 0.0 -3.150 -2.908 1.641
249 2 17 0.0 -4.727 -3.164 2.634
250 2 18 0.0 -4.186 -2.082 3.888
251 2 12 0.0 -5.833 -1.518 4.973
252 2 18 0.0 -4.610 -0.749 5.926
253 2 20 0.0 -6.269 0.260 6.631
254 2 9 0.0 -5.191 0.824 8.373
255 2 15 0.0 -5.898 1.750 8.939
256 2 4 0.0 -4.151 2.054 10.648
257 2 9 0.0 -4.123 3.428 11.550
258 2 4 0.0 -3.132 3.205 12.516
259 2 12 0.0 -3.281 4.800 13.770
260 2 18 0.0 -2.360 4.177 15.050
261 2 9 0.0 -1.449 5.082 15.964
262 2 5 -36.5 -0.778 5.322 17.383
263 2 5 -36.5 0.340 6.286 18.216
264 2 18 0.0 -0.828 5.470 19.051
265 2 17 0.0 -2.172 6.136 18.349
266 2 13 36.5 -2.600 4.359 17.842
267 2 11 0.0 -3.607 4.864 16.698
268 2 9 0.0 -3.577 3.792 15.615
269 2 9 0.0 -4.027 2.724 14.663
270 2 12 0.0 -3.991 1.857 13.203
271 2 11 0.0 -5.687 1.792 12.399
272 2 9 0.0 -5.028 0.963 11.126
273 2 2 0.0 -5.336 -0.122 10.202
274 2 7 0.0 -4.689 -0.503 8.791
275 2 21 0.0 -5.280 -1.895 7.855
276 2 17 0.0 -4.167 -2.230 6.720
277 2 12 0.0 -4.841 -3.549 5.646
278 2 9 0.0 -3.713 -3.518 4.443
279 2 9 0.0 -3.753 -4.631 3.737
280 2 18 0.0 -2.164 -4.025 2.205
281 2 12 0.0 -1.798 -5.617 1.160
282 2 13 36.5 -0.710 -4.084 -0.346
283 2 20 0.0 -0.228 -6.303 -0.283
284 2 21 0.0 0.868 -5.737 -2.190
285 2 7 0.0 1.868 -7.016 -1.207
286 2 16 0.0 2.431 -7.579 -3.041
287 2 5 -36.5 4.340 -7.838 -2.734
288 2 15 0.0 4.231 -9.258 -3.942
289 2 13 36.5 1.702 -9.633 -3.896
290 2 18 0.0 1.894 -9.442 -6.154
291 2 11 0.0 0.893 -10.997 -5.783
292 2 12 0.0 -0.158 -11.275 -7.645
293 2 8 -36.5 0.638 -13.068 -7.118
294 2 17 0.0 -1.212 -13.579 -7.458
295 2 16 0.0 -1.408 -13.292 -8.982
296 2 18 0.0 -1.443 -14.709 -10.029
297 2 5 -36.5 -1.937 -14.991 -11.751
298 2 13 36.5 -0.644 -15.698 -12.005
299 2 13 36.5 0.462 -15.003 -9.849
300 2 21 0.0 0.785 -13.112 -9.887
301 2 9 0.0 1.296 -12.644 -8.537
302 2 19 0.0 1.794 -11.330 -8.524
303 2 13 36.5 2.069 -12.148 -5.720
304 2 21 0.0 3.619 -10.624 -5.729
305 2 11 0.0 2.924 -11.126 -4.022
306 2 15 0.0 4.438 -10.397 -2.302
307 2 4 0.0 2.731 -9.483 -1.974
308 2 4 0.0 3.459 -8.683 -0.951
309 2 14 0.0 5.598 -8.295 -0.872
310 2 21 0.0 5.518 -6.825 0.131
311 2 4 0.0 7.010 -7.668 1.239
312 2 7 0.0 8.057 -6.534 1.669
313 2 4 0.0 6.432 -4.977 1.587
314 2 19 0.0 4.971 -6.347 3.096
315 2 9 0.0 4.265 -7.192 2.056
316 2 16 0.0 3.740 -7.857 1.058
317 2 20 0.0 5.060 -8.976 1.588
318 2 5 -36.5 3.553 -10.564 0.412
319 2 3 36.5 4.093 -12.436 -0.889
320 2 5 -36.5 3.068 -12.276 1.058
321 2 17 0.0 4.111 -11.065 2.104
322 2 19 0.0 4.627 -12.554 3.812
323 2 4 0.0 5.158 -11.120 5.036
324 2 16 0.0 5.010 -11.955 6.169
325 2 21 0.0 6.534 -11.366 6.366
326 2 20 0.0 7.208 -10.524 5.294
327 2 9 0.0 5.860 -11.838 3.941
328 2 4 0.0 5.951 -11.552 2.190
329 2 7 0.0 6.573 -9.774 3.043
330 2 12 0.0 6.315 -10.136 0.574
331 2 15 0.0 7.689 -10.304 -0.088
332 2 14 0.0 8.418 -9.878 2.536
333 2 13 36.5 10.326 -8.468 1.752
334 2 18 0.0 10.033 -8.768 3.531
335 2 3 36.5 8.066 -8.872 4.862
336 2 4 0.0 10.078 -9.343 5.888
337 2 9 0.0 11.465 -9.592 4.740
338 2 17 0.0 13.020 -10.092 4.966
339 2 14 0.0 12.593 -10.020 3.375
340 2 13 36.5 13.100 -12.011 2.132
341 2 2 0.0 11.692 -12.052 2.154
342 2 2 0.0 12.146 -11.607 0.801
343 2 5 -36.5 12.673 -10.235 1.215
344 2 4 0.0 10.656 -10.108 2.284
345 2 15 0.0 10.198 -10.863 0.494
346 2 12 0.0 9.162 -8.637 -0.052
347 2 5 -36.5 10.384 -7.656 -1.144
348 2 16 0.0 9.824 -8.358 -2.388
349 2 4 0.0 10.071 -6.775 -2.688
350 2 13 36.5 9.248 -6.526 -0.741
351 2 2 0.0 7.848 -7.635 -2.090
352 2 17 0.0 6.802 -8.032 -3.200
353 2 17 0.0 7.602 -7.720 -4.578
354 2 12 0.0 6.448 -8.872 -4.982
355 2 12 0.0 7.403 -9.792 -3.466
356 2 17 0.0 8.941 -9.400 -4.539
357 2 17 0.0 8.892 -8.823 -5.872
358 2 9 0.0 7.521 -9.256 -6.268
359 2 15 0.0 5.555 -9.594 -7.092
360 2 17 0.0 5.920 -8.753 -8.309
361 2 16 0.0 4.971 -9.786 -8.983
362 2 5 -36.5 3.615 -8.474 -10.003
363 2 15 0.0 2.880 -10.034 -9.463
364 2 2 0.0 1.468 -9.851 -11.172
365 2 18 0.0 1.172 -11.282 -11.914
366 2 21 0.0 -0.183 -10.950 -13.037
367 2 11 0.0 0.209 -12.517 -13.836
368 2 18 0.0 -1.357 -12.694 -14.681
369 2 14 0.0 -0.880 -13.906 -16.354
370 2 5 -36.5 -2.479 -14.231 -17.158
371 2 3 36.5 -2.042 -12.534 -18.580
372 2 13 36.5 -2.928 -14.975 -19.352
373 2 2 0.0 -1.547 -15.715 -18.096
374 2 17 0.0 -0.851 -17.173 -18.518
375 2 13 36.5 0.047 -17.054 -17.167
376 2 7 0.0 0.476 -15.021 -18.144
377 2 7 0.0 2.394 -15.997 -17.280
378 2 18 0.0 1.900 -15.316 -15.376
379 2 4 0.0 2.918 -16.382 -14.413
380 2 11 0.0 3.004 -14.723 -13.073
381 2 5 -36.5 3.649 -15.701 -11.791
382 2 21 0.0 4.454 -13.983 -11.124
383 2 11 0.0 4.420 -14.564 -9.415
384 2 20 0.0 5.616 -12.728 -9.369
385 2 8 -36.5 5.072 -14.131 -7.074
386 2 3 36.5 7.121 -13.180 -5.984
387 2 21 0.0 5.478 -13.765 -4.518
388 2 3 36.5 7.612 -14.085 -3.881
389 2 5 -36.5 6.259 -13.535 -1.996
390 2 5 -36.5 7.764 -14.428 -0.665
391 2 20 0.0 7.872 -12.236 0.593
392 2 7 0.0 8.710 -14.100 1.196
393 2 12 0.0 9.522 -12.358 2.310
394 2 12 0.0 9.288 -13.774 3.810
395 2 19 0.0 10.984 -12.230 5.519
396 2 18 0.0 9.472 -13.013 6.335
397 2 17 0.0 10.992 -12.753 7.156
398 2 18 0.0 9.929 -11.456 7.462
399 2 4 0.0 9.074 -11.306 6.170
400 2 19 0.0 10.059 -11.212 4.233
401 2 13 36.5 7.699 -12.700 4.328
402 2 9 0.0 7.225 -12.519 2.934
403 2 18 0.0 7.018 -13.757 2.032
404 2 4 0.0 5.970 -13.333 0.308
405 2 18 0.0 6.216 -14.948 -0.221
406 2 13 36.5 4.274 -14.367 -0.956
407 2 5 -36.5 4.728 -14.990 -2.732
408 2 13 36.5 6.964 -15.930 -1.966
409 2 19 0.0 7.756 -15.441 -3.196
410 2 18 0.0 6.203 -15.679 -5.328
411 2 5 -36.5 7.310 -14.741 -6.269
412 2 3 36.5 5.677 -15.874 -7.954
413 2 17 0.0 6.712 -14.649 -9.336
414 2 17 0.0 5.937 -15.731 -10.370
415 2 8 -36.5 6.287 -14.778 -12.108
416 2 3 36.5 4.675 -16.454 -13.163
417 2 20 0.0 5.092 -14.081 -13.528
418 2 13 36.5 4.257 -15.380 -16.009
419 2 11 0.0 2.776 -14.080 -15.762
420 2 5 -36.5 3.110 -13.975 -17.938
421 2 19 0.0 1.090 -13.356 -16.897
422 2 8 -36.5 1.717 -14.055 -19.554
423 2 13 36.5 3.779 -13.257 -19.574
424 2 8 -36.5 2.484 -11.452 -18.274
425 2 8 -36.5 4.540 -12.792 -17.722
426 2 14 0.0 4.386 -12.711 -15.390
427 2 18 0.0 5.742 -13.948 -15.977
428 2 4 36.5 6.913 -14.299 -14.574
429 2 2 -36.5 -6.716 1.035 -11.389
430 2 5 -36.5 -6.807 1.008 -13.094
431 2 17 0.0 -5.819 2.508 -12.211
432 2 5 -36.5 -6.762 2.590 -10.987
433 2 11 0.0 -8.122 2.627 -12.440
434 2 4 0.0 -7.236 4.111 -13.197
435 2 11 0.0 -7.195 2.298 -14.214
436 2 2 0.0 -5.474 1.807 -15.723
437 2 18 0.0 -4.867 0.845 -14.160
438 2 9 0.0 -5.768 -0.413 -14.918
439 2 18 0.0 -6.800 0.326 -15.708
440 2 18 0.0 -7.852 -0.682 -14.718
441 2 5 -36.5 -6.622 -1.889 -14.798
442 2 11 0.0 -7.519 -3.507 -15.556
443 2 9 0.0 -6.225 -3.881 -16.898
444 2 17 0.0 -5.959 -2.857 -17.758
445 2 4 0.0 -5.669 -3.439 -19.504
446 2 18 0.0 -5.973 -4.950 -18.444
447 2 18 0.0 -5.329 -6.413 -19.181
448 2 21 0.0 -5.127 -6.893 -17.452
449 2 13 36.5 -5.604 -8.811 -18.021
450 2 18 0.0 -4.394 -9.027 -16.351
451 2 9 0.0 -4.522 -10.325 -15.361
452 2 5 -36.5 -3.612 -11.200 -14.512
453 2 12 0.0 -5.155 -12.363 -14.042
454 2 21 0.0 -3.742 -13.366 -12.945
455 2 18 0.0 -4.748 -14.337 -11.939
456 2 20 0.0 -3.373 -15.446 -10.139
457 2 5 -36.5 -5.134 -15.731 -9.456
458 2 13 36.5 -3.552 -17.474 -8.925
459 2 8 -36.5 -5.542 -17.514 -8.338
460 2 4 0.0 -5.728 -15.654 -7.806
461 2 9 0.0 -4.053 -14.925 -7.880
462 2 14 0.0 -5.006 -14.059 -8.550
463 2 14 0.0 -3.142 -13.148 -10.366
464 2 13 36.5 -5.211 -13.287 -10.761
465 2 13 36.5 -3.868 -11.177 -12.119
466 2 21 0.0 -5.494 -11.137 -12.878
467 2 15 0.0 -4.440 -9.214 -13.796
468 2 20 0.0 -5.827 -9.983 -15.333
469 2 17 0.0 -6.023 -7.968 -15.276
470 2 15 0.0 -7.260 -8.586 -16.642
471 2 11 0.0 -7.227 -6.202 -16.490
472 2 5 -36.5 -8.346 -6.172 -18.450
473 2 5 -36.5 -8.182 -4.211 -17.847
474 2 13 36.5 -9.054 -4.644 -19.568
475 2 4 0.0 -9.005 -2.557 -18.579
476 2 4 0.0 -9.768 -3.921 -16.631
477 2 4 0.0 -11.472 -4.140 -16.685
478 2 13 36.5 -11.215 -5.436 -16.148
479 2 13 36.5 -10.006 -7.152 -17.350
480 2 12 0.0 -8.762 -6.369 -15.589
481 2 12 0.0 -8.141 -8.324 -14.801
482 2 21 0.0 -6.860 -7.536 -13.897
483 2 11 0.0 -7.205 -9.080 -12.935
484 2 3 36.5 -5.244 -8.058 -12.468
485 2 18 0.0 -5.921 -9.864 -10.802
486 2 13 36.5 -3.903 -9.868 -10.930
487 2 9 0.0 -3.416 -11.172 -9.792
488 2 18 0.0 -3.042 -12.132 -8.636
489 2 11 0.0 -4.458 -12.423 -7.496
490 2 2 0.0 -3.421 -13.491 -6.628
491 2 9 0.0 -3.454 -13.398 -5.219
492 2 7 0.0 -3.569 -14.886 -5.127
493 2 20 0.0 -2.394 -13.831 -2.438
494 2 3 36.5 -3.311 -16.141 -3.160
495 2 21 0.0 -2.571 -16.561 -1.263
496 2 20 0.0 -4.724 -17.164 -1.418
497 2 17 0.0 -4.097 -17.921 -0.256
498 2 8 -36.5 -2.729 -19.044 0.752
499 2 8 -36.5 -4.473 -19.004 1.775
500 2 9 0.0 -2.565 -19.434 2.436
501 2 2 0.0 -2.121 -18.331 3.355
502 2 4 0.0 -3.246 -17.882 4.191
503 2 13 36.5 -4.741 -17.343 2.551
504 2 17 0.0 -3.734 -16.823 1.193
505 2 9 0.0 -4.111 -16.364 -0.055
506 2 12 0.0 -3.864 -14.813 -0.930
507 2 2 0.0 -4.506 -14.984 -2.328
508 2 19 0.0 -5.013 -12.834 -2.012
509 2 16 0.0 -4.823 -12.538 -3.753
510 2 17 0.0 -6.406 -11.651 -3.269
511 2 2 0.0 -6.611 -11.483 -4.696
512 2 15 0.0 -5.554 -11.198 -5.843
513 2 13 36.5 -7.910 -11.290 -6.608
514 2 21 0.0 -7.373 -10.547 -8.709
515 2 7 0.0 -9.158 -11.102 -8.732
516 2 12 0.0 -9.060 -10.192 -10.693
517 2 7 0.0 -11.058 -11.416 -10.840
518 2 12 0.0 -11.568 -10.443 -12.555
519 2 16 0.0 -12.585 -11.758 -12.742
520 2 5 -36.5 -14.338 -10.832 -11.961
521 2 4 0.0 -14.153 -11.680 -13.900
522 2 8 -36.5 -12.870 -10.859 -14.246
523 2 21 0.0 -13.381 -9.126 -15.216
524 2 2 0.0 -12.021 -8.833 -14.376
525 2 7 0.0 -12.232 -7.333 -13.537
526 2 11 0.0 -10.832 -7.690 -11.919
527 2 17 0.0 -10.364 -5.850 -12.534
528 2 5 -36.5 -9.064 -5.480 -11.612
529 2 20 0.0 -9.211 -6.078 -10.236
530 2 20 0.0 -6.377 -5.459 -9.782
531 2 16 0.0 -6.697 -6.229 -8.650
532 2 3 36.5 -7.980 -4.747 -8.879
533 2 4 0.0 -8.483 -5.248 -6.486
534 2 17 0.0 -7.212 -3.996 -5.690
535 2 11 0.0 -7.924 -2.591 -4.944
536 2 5 -36.5 -7.055 -3.505 -3.515
537 2 18 0.0 -6.058 -2.009 -2.893
538 2 13 36.5 -6.570 -1.709 -1.214
539 2 8 -36.5 -4.349 -0.591 -0.794
540 2 20 0.0 -6.236 0.188 1.047
541 2 14 0.0 -4.059 0.735 1.688
542 2 17 0.0 -5.405 1.825 2.587
543 2 18 0.0 -4.219 1.973 3.880
544 2 12 0.0 -4.806 3.529 4.996
545 2 18 0.0 -3.415 3.124 5.962
546 2 20 0.0 -3.686 5.118 6.598
547 2 9 0.0 -2.585 4.566 8.350
548 2 15 0.0 -2.321 5.698 9.136
549 2 4 0.0 -0.978 4.394 10.664
550 2 9 0.0 0.176 5.206 11.492
551 2 4 0.0 0.518 4.407 12.593
552 2 12 0.0 1.842 5.488 13.752
553 2 18 0.0 1.747 4.346 14.996
554 2 9 0.0 3.036 4.184 15.998
555 2 5 -36.5 3.586 3.787 17.470
556 2 5 -36.5 5.081 3.582 18.278
557 2 18 0.0 3.706 4.047 19.119
558 2 17 0.0 3.459 5.484 18.327
559 2 13 36.5 1.834 4.757 17.880
560 2 11 0.0 1.664 5.848 16.690
561 2 9 0.0 0.716 5.293 15.601
562 2 9 0.0 -0.377 4.992 14.640
563 2 12 0.0 -1.020 4.375 13.187
564 2 11 0.0 -2.041 5.651 12.443
565 2 9 0.0 -2.452 4.617 11.150
566 2 2 0.0 -3.543 4.230 10.214
